2024-01-23,19.530001,19.820000,19.190001,19.280001,19.184065,33500
2024-01-24,19.459999,19.459999,18.379999,18.660000,18.567148,57100
2024-01-25,19.030001,20.260000,18.950001,19.580000,19.482571,64100
2024-01-26,19.740000,19.740000,19.330000,19.410000,19.313417,26300
2024-01-29,19.480000,19.600000,18.990000,19.440001,19.343269,40300
2024-01-30,19.389999,19.610001,19.170000,19.190001,19.094513,42600
2024-01-31,22.500000,24.740999,21.886999,23.330000,23.213911,642600
2024-02-01,23.580000,25.125000,23.105000,23.420000,23.303463,388700
2024-02-02,23.500000,23.530001,22.830000,23.059999,22.945255,113500
2024-02-05,22.860001,23.000000,21.790001,21.790001,21.681576,101800
2024-02-06,21.879999,22.280001,21.719999,21.760000,21.651724,74100
2024-02-07,21.879999,22.000000,20.280001,20.309999,20.208939,75100
2024-02-08,20.430000,20.809999,20.070000,20.530001,20.427845,61500
2024-02-09,20.700001,21.250000,20.370001,20.750000,20.646749,130600
2024-02-12,20.900000,22.780001,20.900000,22.740000,22.626846,75400
2024-02-13,22.250000,22.250000,21.340000,21.910000,21.800978,98700
2024-02-14,22.690001,22.690001,21.724001,22.000000,21.890530,41200
2024-02-15,21.750000,22.490000,21.250000,22.000000,21.890530,77700
2024-02-16,22.520000,22.620001,21.540001,21.730000,21.621872,123200
2024-02-20,21.160000,21.610001,20.959999,21.219999,21.114410,58100
2024-02-21,21.030001,21.090000,20.709999,20.879999,20.776102,27800
2024-02-22,20.700001,21.010000,20.370001,20.440001,20.338291,43300
2024-02-23,20.250000,20.521999,19.726999,20.410000,20.308441,26700
2024-02-26,20.209999,20.930000,20.209999,20.870001,20.766153,46700
2024-02-27,20.840000,21.629999,20.700001,21.570000,21.462669,49400
2024-02-28,21.299999,21.900000,21.120001,21.350000,21.243765,61900
2024-02-29,21.070000,22.379999,21.027000,21.080000,20.975107,141900
2024-03-01,21.400000,21.490000,20.559999,20.719999,20.616898,52400
2024-03-04,20.680000,20.680000,19.893999,20.090000,19.990034,66600
2024-03-05,19.930000,20.360001,19.530001,19.530001,19.432821,52000
2024-03-06,19.840000,20.160000,19.520000,19.889999,19.791029,34800
2024-03-07,19.780001,20.760000,19.780001,20.480000,20.378094,37400
2024-03-08,20.760000,20.980000,20.558001,20.629999,20.527346,29500
2024-03-11,20.150000,21.670000,20.150000,21.559999,21.452719,49900
2024-03-12,21.809999,21.910000,21.076000,21.629999,21.522371,35000
2024-03-13,21.750000,22.500000,21.750000,22.480000,22.368141,91800
2024-03-14,22.680000,22.680000,21.580000,22.000000,21.939327,50900
2024-03-15,22.000000,22.389999,21.730000,22.389999,22.328251,171100
2024-03-18,21.770000,21.805000,21.372999,21.600000,21.540430,56700
2024-03-19,21.290001,22.129999,20.378000,22.030001,21.969246,50200
2024-03-20,22.500000,24.020000,21.549999,23.959999,23.893921,146600
2024-03-21,24.000000,24.000000,21.900000,21.990000,21.929356,118800
2024-03-22,21.990000,22.770000,20.690001,20.790001,20.732666,64000
2024-03-25,21.110001,21.600000,21.000000,21.540001,21.480597,38900
2024-03-26,21.580000,22.000000,21.219999,21.320000,21.261202,54000
2024-03-27,21.350000,22.200001,21.297001,22.200001,22.138777,32200
